1,2.5
0.9,2.4
0.9,2.4
0.9,2.4
0.9,2.4
0.9,2.4
0.9,2.4
0.9,2.4
0.9,2.4
0.9,2.4
0.9,2.4
1,2.5
1,2.5
1,2.5
1,2.5
1,2.5
0.9,2.4
0.9,2.4
1,2.5
1,2.5
1,2.5
1,2.5
1,2.5
1,2.5
0.9,2.4
0.9,2.4
0.9,2.4
1,2.5
1,2.5
1,2.5
